latitude_deg,longitude_deg
50.3250052,15.3889036
49.4763957,17.9254001
49.0953743,16.4805158
49.4577713,17.8201705
49.8241768,16.1947127
50.465,14.4061111
50.55596,15.09287
50.262998,15.297407
50.1844783,15.1663157
49.8991666,17.9229588
48.8805556,16.825
50.0158333,14.7722222
50.7031613,14.4992199
49.3305554,14.6588888
49.0302777,17.8172221
50.2547002,15.1251079
49.2672221,15.0777777
49.8744443,16.3352777
48.806369,16.162371
50.4088888,14.0838888
50.2787436,15.0610071
49.3180554,14.7491666
49.3761111,14.9938889
50.5613889,13.6838889
49.448033,15.440085
50.5013889,15.4830556
48.8266667,14.4491667
51.0087306,14.3438527
49.2275,16.1738889
48.9833989,17.7045864
50.0069444,15.6177777
49.3396342,15.6734886
56.08940125,-96.08920288
50.682802,-119.228996
43.44145315,-79.85010266
49.07419968,-123.012001
56.06140137,-95.61389923
47.62969971,-65.73889923
45.29079819,-72.74140167
56.03749847,-96.50969696
52.22639847,-78.52249908
62.20750046,-133.3760071
59.33440018,-107.1819992
55.74919891,-101.2659988
67.40750122,-134.8609924
64.90969849,-125.572998
49.0155983,-118.4309998
54.83969879,-94.07859802
52.04560089,-95.46579742
55.39360046,-116.4749985
9.4446,-78.5888
54.51890182,-98.0460968
52.12060165,-101.2360001
45.67689896,-121.8789978
52.28250122,-81.67780304
55.31890106,-97.70780182
53.44139862,-91.76280212
51.73609924,-121.3330002
55.58890152,-97.16419983
54.02750015,-132.125
62.07120132,-142.0480042
52.99652588,-97.27419376
49.49420166,-117.3010025
62.56349945,-144.6690063
53.89110184,-92.1964035
49.52059937,-113.9970016
55.52809906,-106.5820007
52.9435997,-91.31279755
53.06420135,-93.3443985
56.7928009,-98.90720367
55.93541045,-129.9824345
54.33330154,-130.2830048
51.784568,-96.692305
55.86560059,-92.08139801
49.42969894,-91.71779633
53.56190109,-64.10639954
53.66749954,-113.8539963
58.61750031,-101.4690018
58.10689926,-103.1719971
46.306764,-98.938833
48.28329849,-97.39199829
44.06430054,-115.9260025
43.64450073,-84.98200226
43.11249924,-82.78739929
46.024794,-83.752513
47.65969849,-99.66100311
48.53889847,-116.8320007
48.61859894,-97.17590332
45.59999847,-95.53369904
42.90719986,-77.32160187
48.45830154,-96.8628006
42.91949844,-77.24279785
48.89860153,-102.7919998
43.06669998,-78.68309784
42.79869843,-77.84249878
45.41500092,-101.0830002
42.50389862,-78.95059967
48.35829926,-100.3919983
40.49290085,-123.5999985
43.43439865,-98.39759827
64.05039978,-145.7169952
42.91619873,-77.38249969
46.07440186,-116.9660034
42.94729996,-77.59970093
61.582901,-149.8309937
61.35250092,-149.5460052
61.5760994,-149.6759949
42.26810074,-79.48169708
43.32089996,-78.72889709
47.82500076,-96.25779724
42.65480042,-76.7963028
42.15420151,-79.0164032
42.15010071,-79.68589783
44.92499924,-85.0667038
43.16949844,-77.81829834
42.85010147,-76.84970093
26.57360077,8.483659744
30.87899971,-3.067749977
32.89849854,0.524694026
28.87929916,-5.822899818
35.90879822,0.149382994
34.89720154,0.151694
27.58589935,-7.500110149
36.50360107,2.814169884
35.33250046,4.206389904
36.7120018,5.069920063
27.0624,1.1111
36.69100189,3.215409994
24.2928009,9.452440262
36.545799,2.87611
36.1086998,6.364600182
26.71010017,0.285647005
26.7234993,8.622650146
35.52539825,2.878710032
36.17810059,5.32449007
22.81150055,5.451079845
36.79510117,5.87361002
28.13139915,6.833610058
36.7782,2.9284
33.53590012,-0.242353007
35.752201,0.626272
36.82220078,7.809169769
36.27600098,6.620389938
35.87969971,7.270800114
36.8641,6.9516
35.43159866,8.12071991
35.7521019,6.308589935
-4.7403,145.9515
32.93040085,3.311539888
34.6657,3.351
-26.42900085,135.5059967
-8.431944444,147.8430556
35.34109879,1.463150024
31.64249992,-2.183890104
35.73540115,-0.805388987
27.7003994,-8.167099953
36.21269989,1.331769943
35.54240036,-0.532278001
35.01670074,-1.450000048
35.62390137,-0.621182978
31.64570045,-2.269860029
35.17179871,-0.593275011
35.20769882,0.147141993
33.72166667,1.0925
19.56699944,5.75
21.375,0.923888981
27.83760071,-0.186414003
34.79330063,5.738230228
30.57130051,2.859590054
32.38410187,3.79411006
31.67300034,6.140439987
27.25099945,2.512020111
33.06779861,6.088669777
33.76440048,2.928339958
33.51139832,6.776790142
29.2371006,0.276033014
31.91720009,5.412779808
28.05150032,9.642910004
6.357230186,2.384350061
7.125417,2.046806
9.692083333,1.637777778
11.14479,2.940381
10.376965,1.360507
11.046563,0.992613
9.357689857,2.609679937
10.27409,2.697082
8.018170357,2.464580059
45.5053,123.0198
8.273,79.756
-6.308611111,141.9055556
7.8604,80.6304
38.90430069,-77.03440094
38.91040039,-77.00720215
38.86650085,-76.99279785
38.8742981,-77.02140045
38.93460083,-77.07440186
38.9151001,-76.97329712
38.92900085,-77.0164032
38.91149902,-77.07640076
38.94210052,-77.08000183
39.0065291,-77.05660343
38.97790146,-77.02749634
38.95840073,-77.08860016
38.917099,-77.03639984
38.9272995,-77.01409912
38.93889999,-77.11389923
25.24222222,55.33138889
66.94329834,-156.9049988
40.837548,-84.862464
-8.177361111,147.8094444
62.72460175,-143.9210052
49.212856,9.236728549
51.57116699,13.05216694
49.853757,8.586243
53.00669861,13.20499992
54.530602,8.69722
52.11639023,12.70944405
52.19800186,13.52700043
52.39020157,13.12860012
52.13999939,13.30500031
48.82799911,12.56099987
52.52489853,13.8302002
52.61700058,13.15699959
52.43799973,13.52499962
54.08330154,12.10050011
51.05810165,13.71899986
49.60200119,11.02250004
48.72169876,9.181500435
50.145401,8.710300446
50.14410019,8.709600449
50.08929825,8.538100243
49.70750046,8.417499542
49.96620178,8.21269989
49.91569901,7.062300205
50.63209915,7.207699776
52.2779007,8.004799843
52.6894989,7.294400215
49.9822998,10.19139957
53.201,12.524
53.22517752,12.56552696
47.87414103,12.63141274
47.72849223,12.87248433
47.64034523,13.00605297
47.8484972,12.97974318
48.02913326,12.54318953
54.17530833,7.890027778
49.70805556,11.91611111
49.64944444,11.80583333
49.99777778,6.342777778
48.471798,11.134349
51.367,9.336
50.018845,8.984376
49.025851,11.018746
52.524677,10.462597
51.349735,9.824789
51.769461,6.299106
48.637325,8.733327
48.614931,8.755457
52.956445,7.556663
49.83186516,9.537291527
50.750565,9.248615
49.387209,11.422145
50.43247038,10.28706551
49.2120465,12.65410423
49.697,11.1418
49.8739,12.3281
47.84692036,11.06108665
50.3088,10.3734
50.243644,11.3589
47.8617,10.6143
49.971234,9.790516
48.2162,12.6484
47.9629,11.9955
49.4394,11.8107
50.271942,9.823622
50.018763,11.933259
47.82868,11.465
48.26225,11.2094
49.8438,12.06714
47.8519,11.6667
49.453,7.039
50.2876,10.4225
48.02678,10.60135
47.71564,11.3914
47.74075,12.11548
47.65869,11.23507
47.6235,11.18388
50.4483,10.2526
49.49818,11.6595
49.8364,11.04644
49.48152,10.8588
47.58306,10.6909
48.5679,11.9325
47.6795,11.9622
47.9925,10.8442
49.0622,11.2924
47.7654,11.59546
48.64972,11.59687
49.50753,11.4438
48.87811,11.76034
48.9517,12.1467
51.3961,8.1445
49.3287,11.4797
47.72974,12.4382
47.553,10.2731
53.030765,7.305385
52.1702,10.31573
51.362,9.6288
52.9861,8.5722
52.13704,10.5695
52.5359,10.02
52.02624,9.5628
53.3751,8.8498
52.2336,10.9809
53.1473,9.796
53.3222,10.0743
52.8119,9.1638
52.0578,9.8104
51.6334,10.2544
53.4814,7.6511
53.2102,7.9887
52.6697,10.3705
52.0788,9.476
53.5383,8.5388
48.38570626,9.076333
52.5955,10.2235
47.8337,11.06685
52.6634,7.9249
52.6693,10.088
52.7163,10.5336
52.0838,10.018
53.418,7.9039
51.9058,10.4619
52.2511,9.0146
53.2135,8.8102
52.3238,10.1815
52.5638,10.6853
51.73,9.9925
53.2514,9.1084
52.8882,9.6
52.6204,10.4092
51.6619,9.6044
53.3374,9.7797
51.7124,9.8026
49.41,7.0547
50.78985,8.90635
50.5999,8.4439
49.6926,8.5819
51.4635,9.04925
50.5255,8.393
51.536,9.3805
51.0873,9.9155
50.0186,7.89324
50.574,8.529
50.4326,9.195
50.6042,8.7286
51.221,9.4475
51.1888,9.7434
50.6683,8.2604
50.5017,9.2227
50.67333333,7.364166667
50.4903,9.85
50.5368,9.6621
50.7465,9.0192
50.7968,9.5631
50.1764,9.0648
50.2217,7.9985
54.263124,12.439359
49.84,8.851
50.4356,8.6212
50.7094,9.7391
50.5322,8.7334
50.3024,8.3845
49.4858,8.9368
50.5348,9.1455
51.1592,10.0472
51.197,10.025
50.2317,8.077
50.4053,8.9881
49.7193,9.0823
50.242,8.3986
51.3878,8.0605
50.9772,6.6085
50.9026,9.2403
52.1505,7.4531
51.5427,8.5808
51.6621,6.9856
50.6937,6.4185
51.2649,6.8539
51.8221,6.2745
51.0767,6.5475
51.1741,7.5045
51.4729,7.6451
48.8763,9.6537
50.7704,6.2818
51.4857,6.4284
51.1873,6.9746
51.4293,7.6436
51.5904,7.7091
51.1409,6.9849
51.9144,10.6844
54.0647,9.7983
50.9952,7.3738
49.92333333,9.157777778
50.02888889,7.422777778
52.8038889,7.1602778
51.0641667,6.3602778
51.0505556,6.0541667
50.6125,10.4727778
49.6097222,10.2258333
51.4388889,6.4455556
50.7475,6.5669444
48.4855556,8.7783333
51.6171,7.501
51.2996,6.9565
51.46,7.8376
49.0007392,9.0803846
51.2164,7.3822
50.8375,8.0141
51.3032,7.9807
51.101,6.3936
51.4973,9.0876
50.8518,8.0184
49.0867,10.1239
50.5759,8.6671
49.4131,8.3518
49.1532,9.1918
51.7815448,7.9069549
51.2267,9.0554
51.8453,9.0141
48.7309,10.834
50.3283961,11.2823564
48.3819444,11.2733333
51.2016667,11.4972222
47.915,9.7102778
47.8302778,9.54
53.4861111,11.1683333
48.2272222,8.5344444
51.9863889,10.9686111
48.2847222,9.6733333
51.3024,13.228
52.3638889,14.4961111
49.8877778,10.3752778
49.5855556,8.1388889
47.8333333,9.302777
48.6644444,12.0536111
49.0397222,10.5044444
49.1763889,8.1361111
48.1075,8.7627778
48.2777778,12.2222222
50.7191667,6.8497222
47.6002778,9.7419444
49.6216667,6.8402778
49.0094,9.3542
48.9362,8.9736
50.603,10.7104
48.553,9.9038
48.4584,9.2977
50.3941,11.5217
49.6758156,6.5439529
49.6477,9.6326
50.2714,7.8548
50.198,7.89
50.424,7.83
49.2730556,12.7805556
49.6574167,12.2936667
53.07222222,11.81972222
54.3045655,12.9105955
53.381,10.804
52.94127,12.78
50.5082,7.2556
49.4779,7.3094
52.828,11.316
49.773,7.5217
50.1902,10.0827
47.7689,9.8921
47.756,9.857
48.533,9.0356
48.5297,9.0382
53.1953,12.1642
53.5834,10.6985
53.4561,9.8317
49.5621,7.58
50.1758333,6.8577778
50.3216667,8.1938889
49.3863,6.7493
47.7594444,11.3036111
49.0934,7.7941
54.8961,8.8208
48.762222,9.333889
50.6611,8.0276
49.231,9.421
48.5737,9.7291
51.0938889,9.1483333
49.6422222,7.6838889
51.7372222,9.2011111
49.8288889,6.4355556
51.7672222,7.7469444
48.5313889,8.6752778
49.6061111,7.7936111
50.9630556,6.3377778
50.8730556,6.5527778
52.6680556,8.3213889
48.1444444,9.466666
51.3863889,12.8202778
47.8241667,7.6397222
47.7575,10.9038889
50.3036111,10.6805556
48.6385,8.8175
53.5147,10.1442
47.6509,8.3867
49.2579,9.2745
48.9328,8.8155
49.3553,8.2902
48.2848,9.4657
49.1223,9.1815
49.3146,9.7468
47.7604,8.7683
48.7458,9.8615
48.5293,9.398
47.6333,7.9412
47.7002,10.0207
47.9509,7.9558
48.0445,9.0314
49.3518,10.0757
48.7847,8.9175
49.2375,8.6783
47.7072,9.391
49.3442,9.401
49.3513,9.1208
49.456,9.104
48.4093,9.4425
48.5027,8.4786
48.7417,10.3277
48.413662,9.763357
48.0535,9.9189
48.5566,9.8219
48.9564,9.1914
48.8742,8.2129
47.8517,8.3715
49.8377778,10.7805556
49.2166667,11.4016667
48.5133,9.3332
48.6922,10.0995
49.2472,8.8938
48.8382,8.5432
51.9961111,12.9838889
50.7783333,10.8169444
49.2672222,11.572777
50.6761111,12.6816667
50.8833333,13.5316667
47.9558333,9.0294444
48.3458333,8.6377778
51.7044444,10.8752778
50.9137,12.6123
49.2908333,9.1725
50.2463889,6.7561111
52.1775,11.9283333
53.6702778,13.4005556
49.8365058,11.0890816
51.328383,12.656439
0.4,-0.4
51.79056,8.786111
51.0072346,12.8145434
47.9347398,14.3508537
52.7122879,9.8729296
52.1008333,10.7380556
51.2836111,14.0616667
48.692206,11.033122
54.4559418,11.1096123
52.4411581,10.1661266
53.9175,14.0325
51.3066667,7.425
49.6558333,8.4747222
53.0130556,14.071111
53.3288889,10.8336111
51.5130556,14.0805556
51.4363889,7.6997222
50.998031,13.446478
49.725862,9.507246
49.5919444,7.0313889
54.1758333,9.3780556
50.5930556,11.5922222
48.4581,10.291601
48.4259,10.298503
48.4142,9.9805
49.0352778,9.8725
51.6408333,7.4255556
49.4435541,9.3619443
49.3519444,11.4888889
52.225,9.425
48.1797222,11.9272222
49.086013,10.634766
54.633425,8.985745
54.0824235,13.5361492
52.518069,9.732115
51.8844444,7.8380556
49.0244444,10.6591667
52.356113,12.824636
52.1586111,7.2402778
52.1,10.5513889
48.9016667,8.3283333
50.6088889,10.0880556
49.3502778,9.7144444
49.033717,9.592248
52.797548,13.102406
52.567785,10.996051
52.2941978,9.3773282
49.2427777,9.3158333
51.7780554,11.2855555
50.7799999,11.0508333
49.0102777,9.6405555
52.655,8.556944
48.4338888,7.9708332
48.953631,10.323716
50.2580555,7.3319443
51.6180554,7.9352777
51.8788888,6.8552777
49.1416666,8.9874999
49.0319443,11.141111
39.02069855,-75.57710266
39.66120148,-75.68299866
39.20009995,-75.53299713
39.1833992,-75.52459717
39.29169846,-75.57499695
39.80009842,-75.61630249
39.79259872,-75.6135025
39.14429855,-75.69129944
38.78150177,-75.10520172
39.06819916,-75.4885025
38.96680069,-75.46630096
38.90570068,-75.40100098
38.80569839,-75.41269684
38.68619919,-75.08709717
38.74399948,-75.53489685
38.61259842,-75.6996994
39.78340149,-75.54959869
38.7779007,-75.58329773
39.679299,-75.678803
39.32580185,-75.74160004
39.37360001,-75.7457962
38.51729965,-75.16549683
39.21680069,-75.58300018
38.75030136,-75.36000061
39.11149979,-75.50550079
38.77610016,-75.2335968
39.68759918,-75.66719818
38.46260071,-75.17489624
39.77999878,-75.55549622
39.37509918,-75.64409637
39.73559952,-75.53530121
39.76670074,-75.58329773
38.97499847,-75.61669922
39.48279953,-75.69750214
39.41429901,-75.66300201
38.63759995,-75.35520172
-6.144722222,147.1072222
-4.8557,139.482
13.06700039,-1.100000024
13.39999962,-1.067000031
13.56700039,-2.417000055
12.55000019,-2.617000103
9.883000374,-2.917000055
13.31700039,-1.532999992
13.7670002,-2.082999945
14.10000038,-1.633000016
12.2670002,-2.400000095
11.10000038,-2.099999905
11.66699982,-1.067000031
11.14999962,-1.149999976
11.61699963,-2.75
13.43299961,-2
12.19999981,-2.582999945
13.19999981,-2.367000103
12.94999981,-2.282999992
12.64999962,-0.566999972
12.9829998,-0.166999996
11.69999981,0.150000006
12.060324,1.784631
14.03299999,-0.033
12.03299999,0.349999994
14.44999981,-0.232999995
12.16699982,-0.300000012
12.46700001,1.5
14.80000019,0.050000001
12.25,-0.616999984
11.25,0.699999988
11.59700012,1.48300004
13.44999981,0.51700002
11.80000019,-0.367000014
11.5170002,0.050000001
11.16699982,-0.616999984
12.35319996,-1.512420058
11.13300037,-3.066999912
10.68299961,-4.717000008
12.45899963,-3.49000001
12.14999962,-3.183000088
10.384059,-3.163454
11.4829998,-3.51699996
10.56700039,-5.349999905
12.75,-3.867000103
11.16009998,-4.33096981
10.9829998,-4.933000088
10.66699982,-4.267000198
13.06700039,-3.066999912
10.94999981,-3.25
14.21700001,-0.883000016
5.6051898,-0.166786
-9.5128,147.0505
9.557189941,-0.863214016
10.89999962,-1.100000024
10.08269978,-2.507689953
9.425000191,-0.004722
7.1079,79.8721
6.714560032,-1.590819955
7.361830235,-2.328759909
4.89605999,-1.774760008
48.61666667,-123.0027778
5.261390209,-3.926290035
6.715559959,-3.470279932
7.032999992,-4.532999992
9.532999992,-6.467000008
7.738800049,-5.07366991
9.277500153,-3.025279999
8.017219543,-2.761940002
5.351385117,-4.403457642
6.651669979,-4.64056015
6.792809963,-6.473189831
9.6,-5.1833333
6.132999897,-5.949999809
6.534711,-7.526847
4.643413067,-6.923961639
9.387180328,-5.556660175
7.272069931,-7.587359905
9.5,-7.566999912
9.600000381,-4.050000191
7.968329906,-6.710830212
4.746719837,-6.660820007
4.928329945,-6.132780075
4.437809467,-7.362728119
8.2934,-7.674
5.990192,80.733129
6.903170109,-5.365580082
54.984115,11.537662
55.7875202,11.8430635
55.5810364,11.7554466
55.943611,9.653333
55.543022,10.032566
55.0786111,9.3013889
56.020679,8.692492
56.306223,8.586466
55.631971,8.755736
56.178925,10.076621
55.696662,12.566769
56.192123,10.175912
55.2109019,11.7175916
55.07485,9.753379
55.3438217,11.8350602
55.9499555,11.9250516
55.9911111,9.2680556
55.81478,9.047152
56.5577778,10.3583333
55.814761,12.081471
55.550967,9.189979
55.852511,12.074404
56.2705556,9.6233333
54.7702778,11.9472222
55.3258333,10.5819444
55.9466667,8.7433333
55.063671,15.053152
55.6077778,8.4402778
55.283692,10.714227
55.5619621,8.9365233
65.75859833,-168.9530029
9.88465023,6.818630219
7.457240105,6.461130142
10.59889984,7.448709965
10.91989994,11.50119972
4.642179966,7.949039936
5.625319958,5.192379951
13.0078001,7.660449982
9.006790161,7.263169765
4.8725,8.093
7.246739864,5.301010132
6.203333333,6.658888889
6.316979885,5.599500179
9.100000381,6.017000198
4.976019859,8.347200394
6.474269867,7.56196022
12.1717,6.69611
7.362460136,3.978329897
8.440210342,4.493919849
5.427060127,7.206029892
8.900587,11.27946
9.639829636,8.869050026
10.6960001,7.320109844
12.04759979,8.524620056
11.85529995,13.08090019
7.703879833,8.613940239
6.577370167,3.321160078
9.652170181,6.462259769
7.782999992,4.482999802
5.015490055,6.949590206
12.91629982,5.207190037
9.25755024,12.43039989
11.13020039,7.685810089
19.46990013,-70.70059967
18.215,-71.0981
18.2131,-71.0968
-9.461855,147.920907
-5.5609,154.9616
40.76,-73.31
69.392503,139.890012
-5.858,145.705
46.74638889,125.1405556
13.756968,8.020568
13.80150032,5.242360115
13.66699982,4.099999905
13.04812479,3.220968246
13.94999981,0.73299998
11.88300037,3.433000088
18.68670082,12.91919994
14.19999981,1.467000008
13.50249958,7.126749992
13.48149967,2.183609962
12.4829998,2.400000095
14.8757,5.265359879
14.33300018,2.082999945
16.9659996,8.000109673
18.96870041,12.86870003
13.37290001,12.6267004
13.98359966,10.27490044
19.066198,8.41496
18.79039955,7.365950108
13.20549965,12.0323
14.2510004,13.12899971
13.77900028,8.98375988
14.97029972,8.891670227
16.44583333,122.2068056
26.12050056,-80.14209747
33.35020065,10.44400024
41.13330078,-88.44080353
36.97999954,8.876939774
35.7580986,10.75469971
36.85100174,10.22719955
37.245398,9.79145
32.30619812,10.38210011
34.42200089,8.822500229
33.87689972,10.10330009
36.72129822,9.943149567
33.875,10.7755003
31.70429993,9.254619598
34.7179985,10.69099998
33.93970108,8.110560417
-22.06608,43.259573
6.906585,79.909
31,64
28.39944444,-81.57127778
7.583000183,1.116999984
10.8,0.242
7.800000191,1.282999992
10.37301064,0.471382141
9.76733017,1.091249943
8.994275,1.153004
6.165609837,1.254510045
29.225107,6.4936
24.446579,9.504498
33.26119995,-103.2770004
38.59159851,-122.2590027
38.39239883,-121.3310013
36.29140091,-107.0559998
38.92110062,-120.8649979
32.84780121,-109.8820038
35.65209961,-81.35790253
43.783812,-82.986249
38.80130005,-123.5299988
33.3074,-97.3472
35.38420105,-104.2160034
42.71709824,-84.06189728
33.08530045,-112.1610031
29.60330009,-97.99060059
36.84019852,-119.8700027
33.27780151,-111.1269989
41.95410156,-118.6309967
34.76340103,-106.0410004
33.35279846,-108.8669968
9.319305556,166.8477778
51.20015335,4.359219074
50.943333,4.055833
50.740101,3.4849
49.6628,5.88694
51.24694443,4.542778015
50.92683,4.112962
50.706699,5.06806
51.18939972,4.460279942
50.469633,3.838724
51.30472183,4.629444122
50.75859833,4.768330097
50.05279922,5.79861021
51.34305573,4.621943951
51.168301,5.47
50.415001,6.27639
49.866402,5.06806
50.90140152,4.48443985
51.34080124,4.504399776
50.778301,5.61667
49.89170074,5.223889828
50.56861115,4.434721947
50.541667,4.3811111
50.152802,4.38722
50.503056,3.9825
50.45920181,4.453820229
50.2472229,5.113889217
50.0583,4.28194
50.57580185,3.83100009
51.01805496,2.856944084
51.0176506,5.699703217
50.99919891,5.065559864
50.958132,5.064743
51.21166611,4.580832958
51.15587997,4.409976006
50.550835,4.996389
51.09030151,2.652780056
50.45617888,5.953323841
50.24330139,4.645830154
50.948546,4.39181
50.75559998,3.863889933
50.73973,5.5421
51.0205574,3.730278015
51.07935333,5.109154224
50.53889847,5.10916996
50.93083191,5.08138895
50.90972137,5.348888874
51.30609894,4.387219906
50.919676,4.768925
51.01499939,5.362500191
50.66419983,3.804440022
51.180957,5.221124
50.81719971,3.20472002
50.8594017,3.256669998
51.32222366,3.293056011
50.481701,6.18194
50.65342712,5.57761097
51.12,5.3072222
50.63740158,5.443220139
50.286701,5.83639
50.580601,4.7925
50.63091278,5.571725845
50.93388748,2.755000114
50.57138824,5.565278053
50.99194336,5.238889217
51.131111,3.865556
51.287224,4.714167
50.913,4.49
51.181674,4.421096
50.873756,4.596889
50.104698,4.63806
50.37419891,4.927780151
50.85279846,3.147310019
50.32162476,5.731153965
50.35860443,4.368843079
51.211945,5.478611
51.19444275,2.854722023
50.487999,4.76892
50.85440063,3.985280037
4.5982,168.752
51.27444458,2.44749999
49.90719986,4.936389923
51.19889832,2.862220049
51.32355885,5.017962456
50.722254,3.326106
50.981667,3.125833
51.20972061,4.587500095
50.91,3.148056
50.45750046,3.820280075
50.03590012,5.404250145
51.22050632,3.19609344
50.94749832,5.590559959
50.764771,5.786845
50.48249817,5.910299778
51.18500137,3.251111031
50.79190063,5.20167017
50.03440094,5.440810204
50.76403046,4.219226837
51.141666,4.197222
51.283866,4.912238
50.78170013,4.957779884
50.476665,4.355556
50.55260086,5.85503006
50.531611,3.497382
50.81305695,4.261388779
50.85318375,4.45360899
51.14419937,3.47555995
51.02222061,2.680000067
51.06277847,2.670833111
50.93916702,4.730556011
51.39479828,4.960189819
50.970001,5.37507
50.92638779,3.617222071
50.90940094,3.826669931
50.81727981,2.974564433
51.264702,4.75333
51.2566986,3.14055991
51.01539993,5.526470184
-3.628550053,-80.18779755
-0.472063446,-90.28770447
-3.435278,-79.977778
-2.733330011,-78.3167038
55.949653,-133.661012
51.19361115,14.51972198
50.98194504,12.50638866
51.83169354,12.19096184
52.195856,14.58753
50.64416885,13.12638855
53.87870026,14.15229988
52.82666779,12.54194355
50.88166809,12.13583279
51.30805588,13.5555563
52.3905983,14.09720039
51.3630556,11.9408333
53.35972214,11.61527824
51.49305725,10.83333302
51.6847229,14.42305565
51.552223,12.053889
50.97916794,13.90972233
51.634445,13.675556
51.45111084,14.19944382
51.29360962,13.35611057
52.82722092,13.69361115
51.57777786,12.49444389
53.30638886,12.75222206
52.58055496,13.91666698
52.20360947,13.15638924
50.84166718,11.0694437
51.85639954,11.42029953
53.356388,13.783611
52.4375,12.59000015
52.79333115,12.76027775
52.2416687,11.85611057
54.338253,12.710515
50.70166779,12.45388889
50.91527939,11.71444416
52.91888809,12.42527771
51.24583435,11.69333267
52.073612,11.626389
53.6022,13.306
51.89972305,13.05222225
53.61527634,11.56111145
51.67055511,13.96027756
51.36333466,14.94999981
51.19916534,11.19250011
51.3805542,11.44666672
53.18027878,12.18555641
54.3358345,13.04333305
52.63166809,13.76694393
51.15888977,14.95027828
53.97222137,13.34361076
51.48972321,13.87944412
53.83277893,13.66861057
51.745834,11.229722
51.889442,14.531944
52.48166656,14.08749962
52.28329849,13.80690002
54.3833313,13.3255558
51.043407,12.231895
51.27388763,14.50638866
50.74750137,12.83749962
51.7211113,11.95277786
52.70944214,12.07333279
51.29694366,14.12749958
52.6278,12.9139
51.26777649,10.63472176
54.15777969,13.77444363
51.76694489,11.49833298
54.08194351,11.64916706
52.30833435,13.10055637
51.39500046,12.53694439
53.80527878,12.23055553
53.50527954,13.94833279
53.91444397,11.49944401
54.16166687,12.24861145
51.57555771,14.13694382
52.38000107,13.52250004
51.13280106,13.76720047
50.97980118,10.95810032
50.0333333,8.5705556
52.13460159,7.684830189
53.63040161,9.988229752
52.47299957,13.40390015
50.86589813,7.142739773
51.28950119,6.7667799
48.35380173,11.78610039
49.498699,11.0780556
51.4238889,12.2363889
49.21459961,7.109509945
48.68989944,9.221960068
52.55970001,13.2876997
52.46110153,9.685079575
53.04750061,8.786669731
51.12916565,10.62222195
49.95249939,8.968055725
50.97000122,10.72777843
49.34500122,8.48777771
49.90833282,7.907777786
51.06277847,9.422222137
50.84416667,9.707777778
49.62194443,8.624444008
51.21305466,10.54861069
50.49888992,9.953888893
49.58166885,9.40222168
50.28833389,8.5338888
50.3358345,8.878055573
49.93888855,9.06388855
50.30611038,10.2266674
49.95999908,8.645833015
50.19722366,9.170000076
49.94869995,7.26388979
50.78777695,8.392778397
50.09860992,9.883610725
50.21055603,10.06888866
50.54388809,8.590277672
49.47305679,8.514166832
50.87444305,8.81499958
49.67861176,8.971943855
50.36194229,8.711111069
51.03499985,8.680832863
49.38833237,10.21805573
50.01083374,10.25111103
50.68333435,9.410833359
49.69499969,9.182499886
49.606945,8.368333
49.81777954,9.897500038
49.32527924,8.528611183
50.42694473,8.011111259
49.967499,8.147222
50.59305573,7.945000172
50.67638779,8.169444084
50.991604,10.47973
50.47555542,9.442500114
49.79861069,9.836667061
49.321667,9.663056
49.67361069,10.0713892
51.25222015,8.87361145
49.4865,8.3893
49.39888763,9.123888969
51.23507912,8.817526102
49.24100113,9.234999657
49.84166718,8.376667023
51.00027847,8.307778358
50.56694412,8.869722366
50.70769882,8.082969666
50.79527664,8.458333015
49.51583481,9.669444084
51.30722046,9.17527771
49.30305481,8.658888817
49.56750107,8.610555649
52.8883333,8.2333333
54.2444458,11.0247221
53.01610947,11.14444447
51.40755,10.1453
53.64638901,9.704167366
53.9944458,9.578611374
53.24888992,10.46166706
53.53527832,9.83555603
54.37944412,10.14527798
53.80540085,10.71920013
53.91500092,10.03555584
54.07944489,9.941389084
53.69972229,9.740555763
54.5363884,8.680000305
53.56111145,9.499167442
53.20750046,9.573332787
53.96944427,10.22166729
53.9428,9.9055
47.98880005,10.23950005
47.852757,12.55037
50.82305527,6.186388969
50.76889038,7.163332939
51.31305695,7.704166889
51.05222321,7.707221985
50.92861176,7.899167061
50.8172226,7.830555916
51.01527786,7.005556107
51.30277634,8.239167213
51.1241684,7.373610973
51.40250015,8.641667366
51.19194412,7.791110992
51.16166687,8.26222229
51.14583206,7.936666965
50.40555573,6.528889179
51.29722214,7.818333149
51.09999847,7.599999905
51.48389053,7.898333073
51.77999878,7.288055897
51.52916718,6.536110878
51.616112,6.865278
51.40230179,6.937329769
51.33388901,6.359444141
51.69083405,6.104166985
51.68972015,7.816111088
51.96472168,8.544444084
51.94083405,8.904722214
51.38499832,6.587778091
51.647202,7.16333
51.23027802,6.504444122
51.93222046,8.66166687
51.61410141,8.616319656
51.93166667,8.081666667
51.6883316,8.775278091
51.99583435,6.840556145
51.94444275,7.773889065
51.83060074,8.17471981
51.60240173,6.142169952
51.5182991,7.612239838
51.66277695,6.595832825
51.85333252,6.814722061
51.57805634,8.21472168
48.425278,10.931667
48.11111069,9.762778282
48.41972351,9.798333168
48.22833252,11.42305565
48.39611053,12.72361088
